employee_id,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
3534,42,7,0,80,40,5,3,6,Low
3535,24,9,3,55,46,5,5,6,Low
3536,21,7,3,75,48,8,8,8,High
3537,52,6,2,58,35,9,2,7,Medium
3538,48,5,2,76,35,5,9,9,Medium
3539,23,5,0,68,30,5,2,6,Low
3540,58,5,2,86,38,9,6,8,High
3541,24,5,2,56,34,5,5,5,Low
3542,46,7,4,87,43,8,4,7,High
3543,26,5,4,66,40,6,8,6,Low
3544,46,9,3,68,39,5,3,7,Medium
3545,20,7,1,98,42,9,4,5,High
3546,32,7,2,79,44,9,9,5,High
3547,41,5,2,70,45,8,1,6,Low
3548,49,8,4,68,46,5,3,7,Medium
3549,57,6,4,65,33,9,9,6,High
3550,30,7,4,57,41,7,1,8,Medium
3551,55,5,3,92,40,8,3,6,Medium
3552,53,9,4,51,46,7,5,8,Medium
3553,34,5,4,81,45,7,1,7,Medium
3554,44,5,3,64,42,7,1,7,Low
3555,57,8,1,92,44,5,1,9,High
3556,34,6,3,67,33,8,3,6,Medium
3557,37,5,2,67,37,5,9,7,Low
3558,24,6,3,50,39,7,8,6,Low
3559,37,6,3,54,36,7,4,5,Low
3560,57,6,3,65,48,8,9,9,High
3561,49,5,2,91,41,5,9,6,Low
3562,36,8,1,87,44,8,7,6,High
3563,50,5,1,50,41,8,9,8,Low
3564,45,6,2,91,40,8,1,9,High
3565,30,6,4,56,38,5,4,8,Low
3566,37,5,0,93,37,6,4,7,Low
3567,34,7,2,99,47,7,2,6,Medium
3568,50,6,3,99,35,6,1,7,High
3569,56,9,3,94,31,5,2,5,High
3570,54,7,2,57,43,5,6,6,Low
3571,36,5,4,95,41,9,9,7,High
3572,52,5,1,88,41,7,9,7,Medium
3573,42,8,4,50,30,7,6,8,Medium
3574,24,7,4,84,44,5,8,7,High
3575,30,9,2,66,41,5,6,6,High
3576,27,7,1,98,47,6,5,6,Low
3577,40,7,2,72,46,5,6,6,Medium
3578,42,7,1,92,40,9,2,6,High
3579,37,5,4,52,35,7,6,9,Low
3580,24,9,4,99,44,8,4,8,High
3581,46,7,1,62,34,7,9,5,Medium
3582,28,9,3,86,49,8,1,5,High
3583,28,9,1,50,41,7,3,7,Low
3584,48,5,2,64,34,7,4,7,Medium
3585,23,6,2,93,34,9,1,6,Medium
3586,49,5,1,74,48,8,4,9,Low
3587,38,5,0,62,41,8,7,7,Low
3588,33,7,1,57,38,5,4,8,Low
3589,29,8,4,96,47,9,8,5,High
3590,22,8,4,88,46,8,5,8,High
3591,58,5,0,81,37,7,3,8,Medium
3592,41,7,3,78,34,8,2,8,Medium
3593,30,8,1,93,42,8,2,8,High
3594,44,9,3,52,30,5,2,5,Low
3595,28,9,2,70,30,9,4,6,High
3596,20,5,4,99,45,8,8,9,Medium
3597,21,5,2,58,32,9,6,7,Low
3598,30,7,2,59,39,5,1,9,Low
3599,44,7,0,85,36,9,1,6,Medium
3600,27,7,1,99,38,7,2,9,Medium
3601,20,7,3,52,46,5,6,8,Low
3602,39,5,4,81,43,9,6,7,High
3603,38,9,0,96,41,7,3,9,High
3604,56,8,2,68,48,5,3,8,Medium
3605,22,6,4,50,45,5,6,8,Low
3606,21,6,3,66,38,7,5,9,Low
3607,59,7,2,85,40,6,8,5,High
3608,34,8,2,75,41,9,3,7,Medium
3609,45,5,0,75,35,9,4,6,Medium
3610,43,8,2,58,32,8,5,9,High
3611,30,9,0,52,41,6,2,9,Low
3612,26,8,2,73,37,8,2,6,Low
3613,49,7,2,60,35,7,9,6,Medium
3614,43,9,2,94,45,9,3,5,High
3615,32,7,1,77,39,8,4,9,Medium
3616,51,8,2,81,31,7,1,6,High
3617,57,7,0,92,43,9,8,9,High
3618,56,6,4,66,47,6,6,7,Medium
3619,59,9,0,71,31,9,1,8,High
3620,49,6,1,78,48,7,6,9,High
3621,29,6,0,51,46,9,8,6,Low
3622,50,7,3,65,40,5,5,6,Medium
3623,25,9,1,59,32,7,2,7,Low
3624,30,5,2,59,45,6,8,8,Low
3625,42,5,0,54,46,8,5,9,Low
3626,23,5,1,61,41,8,4,6,Low
3627,39,5,3,52,45,5,5,7,Low
3628,24,7,0,84,38,7,1,5,Low
3629,49,8,0,65,48,8,5,8,Medium
3630,45,7,3,80,36,6,8,8,High
3631,33,5,3,74,40,8,3,9,Medium
3632,24,5,3,73,45,9,5,9,Medium
3633,43,6,4,83,49,6,6,5,Medium
3634,33,7,0,90,47,5,4,9,Low
3635,37,8,4,78,34,7,2,9,High
3636,52,5,0,77,36,9,3,9,Medium
3637,31,9,3,69,35,8,8,8,High
3638,43,5,0,55,46,6,5,5,Low
3639,23,6,3,56,36,9,3,7,Low
3640,57,6,1,85,39,9,6,6,High
3641,36,7,1,88,42,9,7,6,High
3642,45,9,4,86,30,8,9,6,High
3643,44,7,1,67,38,5,1,6,Low
3644,31,8,2,70,39,8,3,9,Medium
3645,33,5,1,72,41,8,8,7,Low
3646,34,7,1,80,42,9,8,8,Medium
3647,24,5,3,83,39,7,2,7,Low
3648,31,5,0,65,31,6,2,5,Low
3649,44,8,0,74,41,9,7,5,High
3650,57,8,4,71,42,5,2,7,High
3651,25,5,4,58,33,6,1,7,Low
3652,31,5,1,54,36,8,1,6,Low
3653,49,7,4,98,48,7,8,7,High
3654,43,8,2,82,48,8,5,5,High
3655,39,8,0,63,40,8,7,9,Medium
3656,45,7,2,70,46,5,7,9,Medium
3657,58,6,4,54,48,6,7,9,Medium
3658,28,7,1,51,30,7,8,8,Low
3659,43,7,2,98,37,6,9,7,High
3660,50,8,4,69,44,7,4,7,High
3661,47,5,3,56,47,8,6,8,Low
3662,57,9,0,83,30,8,8,6,High
3663,53,9,4,68,30,6,4,6,High
3664,25,7,2,75,36,8,1,7,Low
3665,38,7,0,57,41,5,8,7,Low
3666,28,6,0,60,36,7,8,8,Low
3667,29,5,4,61,48,5,7,9,Low
3668,35,9,2,54,32,5,1,9,Low
3669,25,9,2,64,31,9,7,6,High
3670,30,9,0,94,35,8,6,6,High
3671,40,8,1,73,41,9,6,8,High
3672,32,5,3,54,35,8,2,8,Low
3673,54,6,3,98,43,5,7,9,High
3674,28,9,2,97,37,7,7,5,High
3675,58,8,3,85,49,9,2,9,High
3676,26,8,3,89,41,9,2,9,Medium
3677,21,9,3,70,32,9,4,8,High
3678,56,5,0,56,41,9,8,6,Low
3679,59,5,1,56,42,8,1,7,Low
3680,42,6,3,99,49,8,3,8,High
3681,58,7,4,73,44,5,3,7,High
3682,28,6,0,54,32,6,8,8,Low
3683,24,8,3,98,30,5,4,7,Medium
3684,24,6,4,75,44,5,6,8,Medium
3685,33,7,2,98,37,8,8,8,High
3686,53,6,4,92,40,5,5,9,High
3687,40,9,4,92,34,8,7,6,High
3688,35,7,2,83,35,9,5,9,Medium
3689,46,8,1,58,33,7,4,9,Medium
3690,22,7,2,79,45,6,7,7,Medium
3691,20,9,2,82,36,5,1,6,Low
3692,40,9,2,90,38,5,5,5,Medium
3693,46,9,0,87,49,6,9,6,High
3694,46,6,1,96,39,9,4,6,High
3695,51,5,3,68,34,5,6,9,Low
3696,57,7,3,82,49,6,1,6,High
3697,42,9,0,72,33,5,4,8,Medium
3698,54,9,4,56,33,8,7,9,High
3699,42,5,4,88,40,6,5,6,Medium
3700,45,8,2,99,37,5,1,6,High
3701,39,6,3,88,40,9,8,5,High
3702,22,8,1,69,30,9,2,9,Medium
3703,26,8,3,59,44,8,2,8,High
3704,30,6,2,72,34,8,8,8,Medium
3705,21,6,1,96,46,8,7,7,Medium
3706,42,6,0,70,31,5,4,9,Low
3707,33,5,0,70,45,5,3,7,Low
3708,42,6,0,89,48,8,8,9,Medium
3709,23,8,4,88,47,7,4,9,High
3710,54,6,1,98,49,6,5,9,High
3711,48,5,3,95,48,7,1,7,Medium
3712,45,5,4,80,35,9,1,5,High
3713,54,5,0,64,46,9,9,8,Medium
3714,55,6,4,63,39,5,8,7,Low
3715,37,9,4,88,32,6,3,7,High
3716,57,8,1,98,37,8,3,9,High
3717,44,5,4,53,49,9,2,6,Medium
3718,49,7,4,70,39,7,2,8,High
3719,59,7,1,50,35,9,1,9,Medium
3720,45,9,0,87,31,8,6,8,High
3721,57,6,0,77,46,6,2,7,Medium
3722,51,9,1,84,41,5,7,6,Medium
3723,41,6,4,81,31,5,4,9,Medium
3724,44,9,1,88,46,7,5,9,High
3725,40,6,0,93,49,5,9,9,Medium
3726,57,8,1,53,34,9,5,5,Medium
3727,45,5,4,59,46,6,3,8,Low
3728,33,6,1,98,30,7,1,6,Medium
3729,40,6,3,76,44,7,5,8,Medium
3730,51,5,1,64,49,5,9,7,Low
3731,47,7,3,95,34,8,3,8,High
3732,39,6,1,71,47,7,1,8,Medium
3733,51,6,2,87,40,8,1,8,High
3734,28,9,3,99,47,8,1,6,High
3735,52,8,2,58,39,5,1,9,Medium
3736,58,6,1,86,45,6,9,8,Medium
3737,51,7,2,83,48,7,8,5,High
3738,23,6,4,80,43,5,3,7,Low
3739,56,7,1,96,35,9,6,5,High
3740,27,6,2,95,43,5,1,5,Low
3741,38,6,4,83,32,5,1,6,Medium
3742,32,6,3,87,46,9,8,7,High
3743,28,6,1,66,46,9,3,7,Low
3744,50,7,4,53,42,9,6,7,High
3745,44,6,0,53,39,7,5,6,Low
3746,42,9,2,83,46,9,3,5,High
3747,28,5,1,92,41,7,4,6,Low
3748,41,7,0,86,41,9,4,5,Medium
3749,25,7,2,51,49,8,9,6,Low
3750,46,7,1,88,41,7,8,5,Medium
3751,49,6,1,93,37,9,7,8,High
3752,45,5,4,98,43,8,1,9,High
3753,30,8,1,55,32,5,4,8,Low
3754,24,8,1,97,32,7,1,8,Medium
3755,52,6,4,61,47,6,9,9,Medium
3756,28,8,3,54,37,5,3,6,Low
3757,27,7,4,59,38,6,9,7,High
3758,30,8,0,78,34,5,7,5,Low
3759,37,7,2,92,42,9,5,5,Medium
3760,51,7,3,76,32,6,8,5,High
3761,58,8,3,97,44,5,5,7,High
3762,41,6,4,55,38,9,9,5,Medium
3763,42,8,2,52,36,6,9,6,Medium
3764,26,5,0,82,47,5,2,7,Low
3765,57,5,1,68,37,9,2,5,Low
3766,30,8,2,63,32,5,8,9,Medium
3767,20,5,2,62,34,5,7,7,Low
3768,32,5,3,50,42,8,1,9,Low
3769,26,7,2,55,39,6,1,5,Low
3770,46,9,1,92,48,8,4,7,High
3771,31,6,1,64,45,9,1,7,Low
3772,25,9,1,86,46,9,3,6,Medium
3773,31,5,0,90,36,8,6,5,Low
3774,50,8,1,73,33,5,1,7,Low
3775,56,9,0,85,47,5,6,6,Medium
3776,31,5,3,92,30,7,5,9,Medium
3777,48,5,2,71,38,9,5,9,Medium
3778,48,7,1,85,41,6,1,5,Low
3779,39,8,3,79,35,5,9,8,High
3780,41,8,3,51,37,9,9,9,High
3781,36,8,0,64,45,9,3,9,Medium
3782,44,7,0,70,43,5,7,8,Low
3783,39,9,0,52,38,7,7,7,Low
3784,20,5,1,78,32,6,1,6,Low
3785,35,5,2,54,38,9,9,7,Low
3786,57,9,4,61,47,8,3,7,High
3787,49,8,1,51,49,7,2,8,Low
3788,25,6,0,81,48,7,2,5,Low
3789,42,6,0,63,34,5,8,9,Low
3790,58,6,3,95,44,6,7,9,High
3791,32,9,0,86,30,7,8,7,High
3792,20,5,3,54,34,7,8,7,Low
3793,46,7,4,80,46,7,9,5,High
3794,34,8,4,68,37,8,7,6,High
3795,54,6,4,57,35,5,4,6,Low
3796,33,5,1,90,45,9,6,6,Low
3797,30,8,4,69,42,8,4,9,High
3798,22,5,2,58,35,6,8,9,Low
3799,53,8,3,97,32,9,6,6,High
3800,59,6,3,54,33,8,8,9,High
3801,32,9,2,98,49,7,9,6,High
3802,54,5,1,63,37,6,8,5,Medium
3803,25,8,2,63,39,5,5,6,Low
3804,31,5,0,96,32,8,8,7,Low
3805,35,7,2,52,49,9,4,5,Low
3806,49,8,0,69,43,9,3,9,Medium
3807,58,9,2,76,43,9,4,6,High
3808,54,5,2,76,49,8,1,9,Low
3809,37,7,3,88,34,7,8,9,High
3810,53,8,3,90,38,6,6,6,High
3811,39,6,3,74,35,8,4,8,Medium
3812,48,8,1,55,34,8,7,7,Medium
3813,57,5,3,85,31,5,3,5,Medium
3814,59,8,3,53,47,9,2,5,High
3815,50,9,2,64,42,7,1,5,High
3816,53,8,3,93,33,9,8,8,High
3817,23,9,3,84,40,5,8,5,High
3818,56,6,4,66,34,9,5,8,High
3819,24,5,3,99,39,6,8,7,Medium
3820,24,9,3,60,47,6,1,7,Low
3821,44,9,4,61,36,6,3,9,High
3822,24,6,3,61,41,5,4,5,Low
3823,23,9,1,92,39,7,3,8,Medium
3824,50,8,2,56,36,9,1,7,Medium
3825,20,7,1,53,31,5,8,9,Low
3826,20,6,0,93,40,5,1,5,Low
3827,41,9,1,66,43,5,9,6,Medium
3828,27,8,4,81,48,6,4,6,Medium
3829,36,7,3,66,32,8,3,6,Medium
3830,51,7,4,81,48,6,7,7,High
3831,44,7,3,95,39,8,9,5,High
3832,34,9,2,92,46,6,8,9,High
3833,31,6,2,98,49,7,7,6,High
3834,23,5,1,64,44,5,5,9,Low
3835,29,8,3,73,41,7,6,9,High
3836,57,6,3,78,42,6,3,9,Medium
3837,20,7,1,94,41,7,8,7,High
3838,38,8,0,98,31,5,9,6,High
3839,41,8,1,64,37,6,3,5,Medium
3840,22,6,4,71,34,7,5,5,Low
3841,53,9,1,82,30,9,1,7,High
3842,41,9,4,65,32,6,3,6,Medium
3843,59,7,0,88,37,6,9,8,High
3844,29,6,4,66,34,5,2,6,Low
3845,56,5,0,85,32,7,8,5,Medium
3846,43,8,3,54,44,6,3,7,Low
3847,48,9,0,67,37,7,4,5,Medium
3848,31,8,0,60,32,7,4,7,Low
3849,58,7,0,51,46,6,9,7,Low
3850,50,7,2,95,32,6,5,7,High
3851,49,8,0,64,42,9,5,8,Medium
3852,33,6,0,99,32,8,5,8,Medium
3853,45,5,3,99,34,7,8,7,Medium
3854,41,8,0,76,40,9,8,7,High
3855,39,5,1,68,30,7,1,5,Low
3856,21,9,4,91,33,9,9,6,High
3857,57,9,3,93,30,8,7,5,High
3858,34,7,1,92,43,6,4,5,Low
3859,37,7,1,68,38,9,4,7,Medium
3860,49,6,4,94,49,8,8,8,High
3861,23,9,2,65,44,7,5,5,Medium
3862,20,7,3,65,35,8,9,8,High
3863,22,6,0,62,32,5,6,8,Low
3864,51,8,3,94,42,8,3,5,High
3865,58,8,3,94,37,8,8,8,High
3866,22,5,3,67,43,5,1,7,Low
3867,52,8,2,84,41,6,7,7,High
3868,38,5,2,97,32,5,4,7,Low
3869,35,8,2,92,45,5,9,6,High
3870,48,5,0,93,46,6,2,8,Low
3871,21,5,1,54,31,9,9,9,Low
3872,32,7,2,64,44,8,5,9,Medium
3873,44,8,3,66,40,5,8,9,High
3874,24,8,2,88,32,7,1,7,Medium
3875,59,5,0,64,34,9,8,9,Medium
3876,58,8,0,70,32,7,4,8,Medium
3877,22,8,3,69,41,6,5,7,Low
3878,23,7,3,83,40,9,8,7,High
3879,49,7,0,82,36,5,5,5,Low
3880,43,8,2,60,48,7,7,7,Medium
3881,21,8,3,82,42,7,1,5,Low
3882,56,8,1,83,39,7,6,8,Medium
3883,29,5,1,79,44,9,9,8,Medium
3884,27,9,3,50,35,5,4,8,Medium
3885,30,5,0,57,39,5,6,9,Low
3886,57,6,1,78,39,9,8,5,Medium
3887,45,5,0,69,46,8,7,9,Low
3888,34,5,4,79,39,8,2,6,Medium
3889,48,5,0,73,33,9,6,6,Low
3890,43,9,0,96,44,8,3,7,High
3891,48,7,0,67,45,6,7,8,Low
3892,37,5,2,96,36,7,2,8,Low
3893,57,9,3,89,39,5,3,6,High
3894,35,8,2,94,31,8,9,6,High
3895,50,9,3,66,32,5,1,5,Medium
3896,56,6,2,78,48,9,8,8,High
3897,55,6,4,82,34,8,1,6,Medium
3898,43,9,2,82,32,9,4,9,High
3899,21,7,2,70,30,6,1,7,Low
3900,28,9,4,68,48,5,9,5,High
3901,52,9,0,82,41,9,4,8,High
3902,58,9,3,78,42,6,8,8,High
3903,35,6,2,85,34,5,2,7,Low
3904,21,5,4,54,41,8,8,5,Low
3905,23,7,4,57,42,9,5,6,Low
3906,39,7,0,93,34,7,5,9,Medium
3907,28,6,2,83,34,9,5,9,Medium
3908,49,6,4,55,41,6,2,7,Low
3909,22,8,3,55,47,9,9,6,Low
3910,41,7,4,98,38,7,8,9,High
3911,54,9,1,74,34,9,4,9,High
3912,50,5,2,98,45,8,9,8,High
3913,39,6,1,67,39,8,8,6,Low
3914,33,5,4,91,47,7,9,8,High
3915,35,9,3,91,45,7,8,5,High
3916,56,9,4,66,36,9,7,6,High
3917,57,6,3,59,41,8,2,9,Medium
3918,31,7,4,93,39,8,5,6,High
3919,42,5,0,53,48,8,6,8,Low
3920,34,6,1,91,32,7,8,5,Medium
3921,47,6,2,89,37,6,2,8,Medium
3922,25,9,4,68,36,8,7,8,High
3923,40,8,3,69,34,7,9,5,High
3924,28,8,2,75,34,9,4,7,High
3925,39,9,3,86,34,6,9,8,High
3926,44,5,0,69,36,9,1,6,Low
3927,50,5,2,90,33,6,5,6,Medium
3928,21,9,1,59,33,8,1,8,Medium
3929,35,9,4,78,30,7,9,8,High
3930,52,8,1,57,49,5,8,8,Medium
3931,23,8,0,92,41,7,7,7,Medium
3932,22,6,1,51,43,8,7,5,Low
3933,58,7,0,62,46,9,8,6,Medium
3934,25,5,0,55,39,6,9,7,Low
3935,37,5,3,60,35,7,7,6,Low
3936,52,8,1,76,37,8,9,8,High
3937,26,7,4,63,38,8,5,7,Medium
3938,50,9,2,74,36,9,9,8,High
3939,40,8,2,57,47,5,3,6,Low
3940,30,8,0,94,36,5,1,8,Low
3941,28,7,0,54,36,7,2,8,Low
3942,42,7,0,83,39,9,4,7,Medium
3943,25,9,3,70,39,5,5,7,Medium
3944,40,6,4,86,45,7,5,6,Medium
3945,27,8,0,97,48,5,6,6,Medium
3946,47,5,1,86,30,9,6,8,Medium
3947,56,5,2,56,40,6,7,5,Low
3948,27,7,3,64,49,7,5,9,Low
3949,55,8,2,74,43,6,1,5,Medium
3950,58,6,3,72,48,9,1,5,Medium
3951,58,9,2,93,45,7,7,5,High
3952,41,6,1,76,48,9,8,6,High
3953,41,6,0,65,34,5,1,8,Low
3954,38,6,0,87,37,8,6,6,Medium
3955,28,7,3,55,46,8,1,5,Low
3956,48,9,0,66,35,5,5,7,Medium
3957,49,5,4,95,38,5,2,5,Medium
3958,56,6,4,89,49,5,7,8,High
3959,38,7,2,94,46,5,4,7,Medium
3960,40,5,3,59,45,5,7,8,Low
3961,55,5,2,57,32,6,1,6,Low
3962,49,5,4,99,40,7,4,6,Medium
3963,45,8,4,81,39,9,7,8,High
3964,47,8,4,78,30,9,1,7,High
3965,41,5,3,61,48,5,8,8,Low
3966,40,8,3,54,30,7,1,8,Medium
3967,20,9,2,76,41,5,4,7,Medium
3968,35,5,2,84,40,8,6,8,Medium
3969,59,7,1,84,36,6,8,7,Medium
3970,43,7,2,59,45,7,7,8,Medium
3971,20,5,1,56,44,6,4,6,Low
3972,34,6,1,57,47,8,9,9,Low
3973,57,5,3,51,33,9,2,9,Low
3974,42,7,3,99,35,7,2,6,High
3975,21,9,1,95,45,8,6,5,High
3976,35,5,1,66,38,6,4,6,Low
3977,44,8,0,93,30,5,1,6,Medium
3978,20,9,4,61,40,8,4,7,Medium
3979,57,7,2,52,35,7,8,8,Medium
3980,57,7,3,65,44,8,3,5,High
3981,38,5,2,71,30,8,5,7,Low
3982,30,6,3,69,37,7,2,7,Medium
3983,54,5,4,63,31,8,2,6,Medium
3984,50,6,3,84,35,7,8,7,High
3985,55,8,1,75,49,8,6,6,Medium
3986,45,5,2,80,42,6,8,8,Low
3987,33,8,3,94,49,6,4,7,High
3988,26,8,2,61,33,7,6,8,Medium
3989,27,8,4,51,48,8,8,6,High
3990,28,6,1,52,39,7,3,8,Low
3991,51,5,3,54,46,6,9,6,Low
3992,43,8,4,92,38,9,8,7,High
3993,48,7,1,50,49,8,1,5,Low
3994,35,8,1,82,43,7,3,6,Medium
3995,21,6,3,74,45,7,4,5,Low
3996,44,5,1,56,37,6,7,6,Low
3997,27,5,3,55,34,9,2,5,Low
3998,32,8,1,58,43,6,2,7,Low
3999,40,5,1,82,31,5,8,5,Low
4000,23,6,0,52,48,8,3,5,Low
4001,51,5,0,60,31,6,7,9,Low
4002,56,5,0,74,49,7,2,9,Low
4003,25,8,0,92,32,9,6,9,High
4004,52,7,1,81,32,8,8,7,High
4005,23,5,2,95,45,6,6,5,Low
4006,40,7,1,73,35,8,2,9,Low
4007,51,9,0,80,43,6,6,6,High
4008,37,7,1,53,31,5,8,8,Low
4009,56,9,1,59,45,6,9,5,High
4010,51,7,0,69,32,5,7,7,Low
4011,54,7,2,50,38,6,8,8,Medium
4012,52,7,4,70,36,8,1,5,High
4013,40,5,1,90,30,6,1,7,Low
4014,34,7,0,50,31,6,1,9,Low
4015,52,5,1,63,43,6,4,7,Low
4016,26,5,1,52,44,9,4,6,Low
4017,47,7,0,83,30,6,6,6,Low
4018,59,6,4,50,33,5,9,9,Low
4019,49,6,3,55,46,8,9,8,Medium
4020,38,7,4,80,37,6,3,8,High
4021,29,5,1,60,46,8,1,8,Low
4022,42,6,4,86,37,8,5,6,High
4023,27,6,3,63,31,8,8,7,Medium
4024,34,5,3,70,49,5,6,7,Low
4025,21,5,3,59,49,6,6,8,Low
4026,49,8,4,63,46,6,6,5,Medium
4027,42,6,1,56,48,5,4,8,Low
4028,23,9,2,66,31,6,7,9,Medium
4029,44,6,1,70,36,9,2,8,Low
4030,58,7,1,90,43,8,1,7,High
4031,22,8,3,74,40,7,1,8,Low
4032,32,9,0,67,48,6,1,5,Low
4033,49,9,1,77,38,8,9,8,High
4034,56,9,3,77,47,9,3,6,High
4035,47,7,2,65,37,9,3,9,High
4036,59,8,0,65,41,9,8,8,High
4037,59,9,2,77,47,8,5,8,High
4038,51,9,1,84,44,8,7,5,High
4039,49,9,0,63,38,6,3,7,Low
4040,39,9,1,95,43,5,1,7,Medium
4041,33,5,0,60,44,9,7,9,Low
4042,24,7,1,81,49,9,4,8,Medium
4043,37,9,4,77,34,8,9,5,High
4044,59,5,2,94,36,5,1,5,Low
4045,54,9,2,70,33,5,2,9,High
4046,21,9,1,57,38,8,2,9,Low
4047,34,5,3,53,44,5,9,7,Low
4048,36,7,2,80,34,7,1,9,Medium
4049,52,5,1,75,42,9,8,5,Medium
4050,55,6,1,51,35,7,4,6,Low
4051,45,9,4,65,32,9,1,5,High
4052,51,5,0,81,42,5,5,5,Low
4053,26,7,4,61,31,6,5,5,Low
4054,41,9,3,83,39,8,9,7,High
4055,28,9,2,53,37,8,4,5,Medium
4056,59,9,2,66,40,7,4,8,High
4057,42,5,4,77,31,9,4,6,Medium
4058,27,7,0,81,46,6,8,9,Medium
4059,43,5,1,60,33,8,7,5,Low
4060,24,5,1,75,30,5,8,7,Low
4061,43,6,3,88,30,6,6,8,Medium
4062,57,9,1,94,46,5,2,9,High
4063,33,8,4,82,36,6,8,7,High
4064,21,5,0,51,37,5,8,5,Low
4065,58,8,0,64,35,6,1,9,Low
4066,40,6,0,92,49,9,7,7,High
4067,42,8,3,96,30,6,9,9,High
4068,48,6,3,66,32,5,1,7,Low
4069,43,8,1,83,33,9,1,5,High
4070,35,6,1,93,43,6,2,9,Medium
4071,53,9,3,73,46,7,5,6,High
4072,32,5,1,93,35,8,1,9,Medium
4073,51,8,2,63,49,6,5,9,Medium
4074,52,5,3,98,38,6,2,5,High
4075,28,6,1,60,34,7,3,6,Low
4076,32,5,0,88,45,7,8,9,Medium
4077,57,6,3,74,39,8,1,6,High
4078,50,9,3,64,30,5,8,6,High
4079,46,9,1,84,30,8,7,7,High
4080,58,7,3,50,36,8,2,5,Medium
4081,48,7,0,73,45,7,5,9,Medium
4082,33,7,3,76,37,9,4,8,High
4083,40,6,3,77,33,9,5,7,Medium
4084,37,6,0,51,42,5,3,7,Low
4085,58,6,1,67,37,6,2,8,Low
4086,38,5,3,62,38,8,2,5,Low
4087,22,5,1,93,31,9,4,8,Medium
4088,41,6,2,64,41,6,7,5,Low
4089,21,8,4,77,44,8,9,5,High
4090,45,9,4,54,41,5,6,9,High
4091,40,5,0,77,31,5,1,6,Low
4092,56,5,4,56,33,9,5,5,Medium
4093,32,7,4,50,32,7,8,6,High
4094,53,5,2,63,38,5,5,9,Low
4095,54,8,3,51,41,6,7,6,High
4096,56,9,1,79,31,5,2,6,High
4097,37,6,2,61,42,7,7,7,Medium
4098,43,6,0,86,33,9,8,6,High
4099,33,9,1,87,37,9,5,5,High
4100,56,9,4,97,40,5,3,6,High
4101,35,9,3,64,42,9,6,8,High
4102,52,8,3,86,47,9,3,7,High
4103,58,6,2,60,39,6,5,6,Medium
4104,21,8,1,75,38,8,8,6,Medium
4105,58,5,0,92,41,7,4,7,Low
4106,20,8,3,71,48,7,5,8,Medium
4107,23,5,1,99,45,5,7,7,Low
4108,58,5,2,90,36,7,8,7,High
4109,23,6,2,61,32,8,7,6,Low
4110,31,5,4,89,34,7,7,8,Medium
4111,42,8,0,55,42,7,6,5,Low
4112,33,5,4,86,44,9,7,9,High
4113,56,6,1,52,48,9,6,7,Medium
4114,32,9,2,86,43,7,1,8,Medium
4115,51,9,0,89,42,5,2,9,High
4116,28,8,1,65,33,5,2,8,Low
4117,38,5,4,73,42,5,8,6,Low
4118,25,5,0,90,35,7,7,7,Low
4119,32,7,2,59,33,7,4,8,Medium
4120,50,9,2,63,37,7,1,6,High
4121,25,9,1,66,38,6,2,5,Low
4122,37,5,4,67,44,7,9,7,Medium
4123,35,9,1,79,43,6,5,7,Medium
4124,27,9,2,58,35,9,5,8,Medium
4125,35,6,4,85,46,9,7,9,High
4126,32,6,0,87,35,9,9,7,Medium
4127,44,9,1,62,49,5,9,7,Low
4128,26,8,4,65,40,6,4,9,High
4129,36,9,2,70,39,7,9,9,High
4130,44,7,3,93,34,7,4,9,High
4131,29,5,1,74,35,9,1,6,Low
4132,29,7,1,83,43,7,9,9,Medium
4133,47,7,4,71,32,9,3,5,Medium
4134,26,9,3,74,49,9,2,7,High
4135,50,8,3,88,40,7,6,8,High
4136,58,5,3,77,40,6,2,8,Medium
4137,45,7,1,66,42,7,6,5,Medium
4138,30,6,3,58,36,8,9,6,Low
4139,52,6,0,87,36,6,7,5,Medium
4140,23,7,3,96,40,8,1,9,Medium
4141,26,7,2,85,46,9,1,8,High
4142,26,9,2,54,36,9,7,5,Low
4143,36,8,3,75,41,5,3,9,Medium
4144,47,6,3,85,40,6,7,7,Medium
4145,36,9,0,94,49,9,5,7,High
4146,28,8,0,65,38,5,3,8,Low
4147,58,5,0,75,37,6,8,8,Low
4148,27,9,4,97,36,5,7,8,High
4149,28,8,0,91,44,7,2,7,Medium
4150,25,8,3,97,47,7,5,7,High
4151,21,5,1,76,45,5,3,7,Low
4152,28,7,3,64,34,6,7,6,High
4153,31,6,3,74,49,7,4,5,Low
4154,52,5,2,91,31,5,2,5,Low
4155,57,6,4,52,32,7,3,6,Low
4156,37,6,1,98,44,6,4,9,Low
4157,38,7,3,97,37,7,8,6,High
4158,41,6,0,66,35,8,5,6,Low
4159,26,8,0,64,46,7,8,7,Medium
4160,48,7,1,80,30,9,2,7,High
4161,50,7,0,59,37,6,4,6,Low
4162,24,5,4,65,46,8,3,8,Low
4163,29,5,2,77,34,7,5,8,Low
4164,49,7,3,91,31,9,1,8,High
4165,26,5,2,57,42,5,6,5,Low
4166,24,9,1,93,35,7,9,8,Medium
4167,36,8,2,85,47,8,5,5,High
