employee_id,speech_sentiment_score,speech_energy_level,speech_clarity_score,tone_consistency_score,speaking_speed,pause_frequency,pitch_variation,volume_stability_score,performance_rating
3272,0.97,9,7,4,87,5,8,9,Medium
3273,-0.45,6,8,6,122,2,5,6,Medium
3274,-0.7,4,6,6,148,2,3,2,Medium
3275,-0.52,4,9,1,151,6,9,8,High
3276,-0.46,7,9,8,121,7,9,8,Low
3277,0.53,5,6,6,105,9,9,4,High
3278,-0.57,7,6,6,154,6,9,9,Low
3279,-0.64,7,9,2,104,9,4,1,Medium
3280,0.61,7,6,3,142,1,9,7,High
3281,0.29,5,9,8,146,7,3,8,High
3282,0.73,9,7,8,127,0,2,9,Medium
3283,0.07,7,5,2,88,0,2,9,High
3284,-0.4,5,8,3,140,7,4,3,Medium
3285,-0.16,7,9,8,95,5,1,5,Low
3286,0.85,3,8,7,154,4,5,7,Low
3287,0.37,8,5,9,145,6,1,2,Medium
3288,0.36,7,7,6,115,7,3,8,Medium
3289,-0.82,3,6,1,88,6,6,2,Medium
3290,0.94,3,8,8,121,4,6,9,High
3291,-0.47,9,6,9,131,1,6,4,Low
3292,0.06,6,8,6,116,6,3,8,High
3293,0.58,3,7,6,153,2,4,1,Low
3294,-0.11,9,5,1,142,7,2,5,High
3295,0.53,6,8,9,136,4,3,8,Low
3296,-0.65,4,9,2,99,7,8,1,Low
3297,-0.46,9,9,9,135,9,2,1,High
3298,-0.41,6,6,3,113,0,5,9,Medium
3299,-0.19,8,8,2,83,5,7,1,Medium
3300,0.36,8,7,3,99,1,2,9,Medium
3301,-0.68,8,9,7,135,4,4,8,Medium
3302,-0.98,8,8,8,120,5,1,8,Medium
3303,-0.01,4,7,1,122,0,3,2,Low
3304,-0.1,9,6,5,134,8,7,5,High
3305,-0.3,3,9,4,119,0,6,7,High
3306,0.02,9,5,4,95,1,9,5,Medium
3307,0.25,3,6,6,113,1,3,8,Medium
3308,-0.72,6,9,8,94,9,6,4,Medium
3309,0.69,8,7,1,127,0,4,3,Medium
3310,-0.5,9,7,9,80,5,6,1,Low
3311,-0.41,3,5,6,150,7,8,5,Low
3312,-0.3,8,5,6,82,7,9,4,Low
3313,-0.13,3,8,4,137,1,7,5,Low
3314,0.52,6,9,8,90,4,5,6,High
3315,-0.36,6,8,4,149,5,6,5,Low
3316,0.77,5,8,4,126,6,2,2,High
3317,-0.5,9,6,1,80,1,7,4,Low
3318,-0.35,9,5,6,134,7,9,8,High
3319,0.28,5,5,7,122,4,3,6,Low
3320,-0.41,6,5,9,108,5,2,7,Low
3321,0.38,9,6,6,134,3,2,4,Low
3322,-0.52,5,8,1,125,8,8,6,High
3323,0.77,3,9,9,82,0,3,4,Low
3324,0.31,9,5,5,81,6,5,5,High
3325,0.94,9,5,7,88,4,6,3,Medium
3326,0.04,9,7,3,82,7,3,7,High
3327,-0.21,6,8,9,135,6,5,5,Medium
3328,-0.2,5,5,7,101,1,3,6,High
3329,-0.02,4,5,3,129,3,1,9,High
3330,0.69,5,6,9,117,4,8,3,Medium
3331,0.61,8,7,3,109,7,9,2,Medium
3332,0.63,8,5,1,108,3,7,8,High
3333,-0.78,6,7,5,131,0,4,9,High
3334,-0.83,8,5,8,95,3,4,6,Medium
3335,0.63,3,5,8,109,0,9,5,High
3336,-0.87,3,6,2,158,7,2,5,High
3337,-0.71,9,9,3,157,3,7,2,High
3338,0.9,6,7,4,143,0,5,7,High
3339,-0.26,9,8,9,124,1,7,8,Low
3340,-0.25,6,8,7,103,7,5,3,Medium
3341,-1.0,8,9,8,96,5,5,2,Medium
3342,0.45,8,6,9,123,7,7,5,High
3343,-0.38,6,5,9,118,1,3,4,Medium
3344,0.46,9,7,7,122,8,7,1,High
3345,0.29,9,6,3,94,5,8,9,Medium
3346,-0.7,8,9,7,159,4,8,6,High
3347,-0.6,4,6,3,131,7,3,1,Low
3348,-0.75,7,8,7,142,8,2,8,Low
3349,-0.73,3,9,2,121,8,6,4,High
3350,0.91,4,6,1,125,2,9,2,Low
3351,-0.77,3,9,9,124,6,3,5,High
3352,-0.27,6,5,3,154,1,9,1,High
3353,0.32,5,9,4,94,7,8,3,Low
3354,0.85,6,5,8,109,0,8,7,Medium
3355,0.21,7,5,1,135,4,5,4,Low
3356,-0.47,7,7,3,123,2,9,4,High
3357,-0.98,6,5,6,155,3,9,8,High
3358,-0.66,6,5,9,117,4,6,7,Low
3359,-0.06,7,7,9,81,1,2,9,High
3360,0.94,4,5,7,112,2,9,7,Low
3361,-0.18,5,7,1,148,4,7,9,High
3362,-0.24,5,8,5,108,7,7,4,Low
3363,-0.98,7,5,9,83,9,9,7,Low
3364,-0.62,4,7,1,156,2,6,3,High
3365,0.22,9,8,6,152,7,4,6,Low
3366,-0.91,5,6,1,157,5,6,7,Medium
3367,0.02,9,5,8,114,8,9,4,Low
3368,0.79,6,5,6,90,1,7,8,Low
3369,-0.17,3,7,3,149,4,3,7,Low
3370,0.03,8,8,5,138,9,3,1,Medium
3371,0.47,8,5,1,107,8,6,5,Medium
3372,-0.42,6,7,3,84,4,6,4,Low
3373,0.1,4,5,8,143,4,9,5,Medium
3374,0.69,4,9,6,94,3,6,8,Medium
3375,-0.91,6,7,3,110,2,9,5,High
3376,-0.38,9,7,2,103,3,3,5,Low
3377,-0.95,8,6,9,142,8,6,9,Low
3378,0.66,8,5,3,128,4,5,8,Low
3379,-0.75,4,5,7,95,4,8,6,High
3380,0.54,7,8,7,94,3,5,2,High
3381,0.71,4,9,2,112,4,1,5,Low
3382,-0.74,4,5,9,101,7,6,9,Low
3383,-0.75,8,9,6,151,2,8,1,High
3384,0.13,8,9,7,155,4,5,3,Low
3385,-0.95,5,8,1,130,9,1,3,Low
3386,0.6,3,8,3,151,4,4,2,High
3387,-0.79,3,9,2,147,5,4,6,Medium
3388,0.54,3,9,8,107,7,2,9,Medium
3389,-0.75,6,8,3,150,7,8,6,Low
3390,-0.88,5,6,2,127,2,5,2,Medium
3391,-0.12,9,9,5,115,4,4,7,Low
3392,-0.42,6,9,1,112,6,1,6,Low
3393,0.22,3,6,4,113,0,1,5,High
3394,-0.5,3,7,6,135,2,4,3,High
3395,-0.69,7,6,1,137,1,3,1,High
3396,0.16,4,5,6,90,2,3,9,Low
3397,-0.95,5,8,6,88,8,6,2,Low
3398,0.53,4,7,7,150,8,5,5,Medium
3399,0.64,3,8,9,154,1,4,6,High
3400,-0.41,7,7,4,115,8,6,1,Low
3401,-0.54,6,6,5,103,8,9,5,Low
3402,-0.38,6,5,1,138,1,7,7,Medium
3403,0.18,8,7,1,110,9,2,3,Low
3404,0.12,9,5,1,101,7,9,2,High
3405,0.87,4,7,2,149,4,9,5,Medium
3406,0.3,5,5,8,128,2,3,8,High
3407,-0.63,6,7,7,136,2,8,4,High
3408,-0.42,7,8,4,138,1,5,2,High
3409,-0.74,8,7,3,104,9,7,6,Low
3410,-0.13,3,5,5,157,3,4,4,Low
3411,-0.06,8,5,6,143,0,4,2,Medium
3412,-0.6,5,8,7,153,3,3,7,High
3413,0.54,7,5,6,125,0,6,7,Low
3414,-0.44,6,6,2,114,3,9,2,Low
3415,0.45,4,5,5,130,1,5,2,Medium
3416,-0.44,8,5,8,114,1,5,4,High
3417,0.5,6,8,3,111,3,2,4,Medium
3418,-0.31,4,9,1,111,2,1,4,Low
3419,-0.67,9,9,3,127,0,3,5,High
3420,0.62,8,9,5,105,3,3,4,Low
3421,0.07,8,6,7,120,1,7,6,Medium
3422,-0.95,5,7,3,89,9,4,9,High
3423,0.9,3,9,8,82,9,4,8,High
3424,0.38,4,6,1,146,0,9,3,Low
3425,-0.69,6,9,4,125,2,9,2,High
3426,-0.8,8,8,7,152,4,1,1,Low
3427,0.14,8,5,1,104,6,7,1,High
3428,-0.5,8,6,8,114,1,1,8,Low
3429,0.72,3,6,3,134,2,9,8,High
3430,-0.8,4,6,7,107,5,8,9,Medium
3431,0.16,7,7,3,142,4,2,6,Medium
3432,-0.86,7,6,9,86,5,3,5,Low
3433,-0.98,9,9,9,89,8,5,2,Low
3434,-0.1,5,6,9,104,8,8,5,Low
3435,0.6,3,7,7,123,0,8,7,Medium
3436,0.68,8,5,9,126,5,2,3,Low
3437,0.51,8,9,9,135,7,6,1,Low
3438,0.11,8,8,9,107,9,3,6,Low
3439,-0.71,4,7,7,123,3,7,8,High
3440,0.68,3,8,9,137,6,7,2,High
3441,0.73,7,8,3,113,7,7,6,High
3442,0.03,7,8,8,129,4,9,6,High
3443,-0.06,7,5,7,89,0,5,3,Medium
3444,0.14,4,5,5,135,7,8,3,Low
3445,0.75,6,5,4,117,3,3,4,Medium
3446,-0.96,9,8,8,143,2,6,2,High
3447,-0.57,8,5,1,94,6,9,1,High
3448,0.66,5,7,5,126,8,1,4,High
3449,0.4,3,7,6,152,3,7,8,High
3450,-0.71,6,6,1,86,7,4,8,High
3451,0.61,3,5,9,143,4,2,6,Low
3452,0.86,8,7,1,90,5,8,1,Medium
3453,0.22,9,6,3,154,0,2,9,Medium
3454,0.86,9,9,4,85,0,6,2,Low
3455,0.33,8,8,1,111,4,4,7,High
3456,-0.86,7,9,2,101,1,4,4,High
3457,0.12,9,5,8,103,5,8,4,Medium
3458,0.91,3,8,4,80,0,5,9,Low
3459,-0.68,5,9,7,143,4,8,5,Medium
3460,0.92,4,6,6,131,7,3,1,Medium
3461,-0.5,5,8,6,153,5,2,3,Low
3462,-0.13,6,6,2,125,4,1,1,High
3463,-0.25,7,6,1,146,1,9,3,High
3464,-0.86,8,8,9,107,4,1,2,High
3465,-0.8,5,5,7,124,2,8,2,High
3466,0.87,7,6,1,115,9,3,3,High
3467,-0.19,8,9,7,100,2,4,8,Medium
3468,0.96,9,5,6,96,7,3,3,Low
3469,-0.08,7,9,4,83,0,9,1,High
3470,0.89,5,7,2,86,6,2,2,Low
3471,0.41,7,9,3,100,5,7,4,High
3472,-0.17,7,9,2,159,6,5,3,High
3473,0.54,4,6,3,146,4,7,2,Low
3474,0.23,9,5,7,158,4,8,4,Low
3475,-0.96,8,9,4,126,1,2,2,High
3476,0.59,6,9,2,112,4,1,3,High
3477,0.39,8,6,3,126,1,4,9,High
3478,0.11,7,6,1,154,3,3,6,High
3479,-0.65,9,9,2,114,1,1,2,High
3480,-0.06,6,7,8,99,6,2,9,Low
3481,0.36,4,9,2,120,8,3,4,Low
3482,0.48,3,8,7,88,1,9,3,Medium
3483,0.91,5,9,4,126,5,5,1,High
3484,0.05,7,5,8,140,2,2,3,Low
3485,-0.9,7,5,5,86,3,4,8,Medium
3486,0.73,4,5,7,158,5,9,3,High
3487,0.97,3,5,2,86,1,2,8,Medium
3488,0.18,4,6,1,81,2,8,9,Medium
3489,0.14,4,7,8,109,5,1,7,High
3490,0.66,7,8,7,105,7,7,2,Medium
3491,-0.9,3,8,7,139,2,2,6,Low
3492,0.45,5,8,5,111,6,6,3,Low
3493,0.11,7,7,6,111,2,5,8,High
3494,0.91,6,8,9,124,7,6,1,High
3495,0.7,3,5,8,138,8,4,6,High
3496,0.94,9,7,3,84,1,6,7,High
3497,0.37,6,6,1,111,8,2,7,Low
3498,-0.87,7,6,9,131,2,4,2,Low
3499,0.26,8,7,6,84,0,1,2,Medium
3500,0.96,4,7,2,105,4,9,2,Low
3501,0.81,5,9,9,153,2,1,8,Medium
3502,-0.42,9,8,4,111,0,7,4,High
3503,-0.6,3,9,4,122,7,2,4,Low
3504,0.91,4,9,2,91,5,5,4,High
3505,0.87,4,6,3,133,1,5,4,High
3506,0.87,3,7,9,117,1,6,9,High
3507,-0.05,3,7,3,141,5,4,5,High
3508,-0.44,6,6,6,97,6,3,2,High
3509,-0.93,3,6,4,100,3,4,3,Low
3510,-0.58,4,6,6,82,4,8,5,High
3511,0.58,3,6,5,86,3,4,9,High
3512,0.76,6,5,3,84,1,7,6,High
3513,-0.02,6,8,5,153,0,4,2,High
3514,0.69,4,9,8,108,9,1,4,Low
3515,-0.69,4,5,3,139,3,3,4,Low
3516,0.24,6,6,9,129,9,5,1,Low
3517,-0.02,3,8,8,83,4,7,2,Low
3518,-0.16,3,5,2,116,7,6,1,Low
3519,-0.54,8,8,2,98,0,8,7,High
3520,0.8,3,5,6,108,0,3,4,Medium
3521,0.28,8,6,6,150,9,3,1,Low
3522,0.35,5,9,5,101,8,7,3,High
3523,0.02,8,6,3,90,2,7,2,High
3524,0.77,3,7,4,97,9,1,8,High
3525,0.27,7,8,2,91,6,3,4,High
3526,0.49,9,5,6,94,8,1,8,Low
3527,0.12,6,9,2,125,1,1,2,Low
3528,0.13,3,8,8,156,3,7,8,High
3529,0.55,8,6,2,105,2,8,3,Low
3530,-0.8,8,6,1,104,8,2,4,High
3531,0.16,5,7,4,116,8,7,5,Low
3532,-0.1,4,7,1,137,2,8,4,Low
3533,-0.78,3,8,2,91,0,2,6,High
3534,-0.51,7,7,5,113,1,9,1,Low
3535,0.15,7,9,2,154,4,4,3,Low
3536,0.22,8,9,1,125,6,4,5,High
3537,-0.76,9,5,4,88,7,8,7,Medium
3538,0.27,6,5,5,112,4,8,9,Medium
3539,0.63,5,6,6,151,2,8,5,Low
3540,-0.93,6,9,7,87,8,3,7,High
3541,0.29,4,6,1,81,8,6,6,Low
3542,0.66,4,8,9,145,2,3,5,High
3543,-0.8,5,7,5,81,2,9,8,Low
3544,0.41,5,7,4,86,6,3,1,Medium
3545,-0.98,6,9,1,90,2,8,4,High
3546,-0.72,6,8,5,135,5,4,4,High
3547,-0.14,7,6,5,137,7,5,8,Low
3548,-0.76,5,8,6,158,8,3,5,Medium
3549,0.63,3,6,8,138,0,1,1,High
3550,-0.91,5,7,7,93,1,9,2,Medium
3551,0.64,7,7,5,145,8,1,4,Medium
3552,-0.05,7,9,8,120,4,1,1,Medium
3553,-0.8,5,8,4,111,2,2,9,Medium
3554,-0.62,4,9,2,100,7,6,4,Low
3555,0.26,4,5,9,116,8,5,4,High
3556,-0.6,5,7,5,155,0,7,2,Medium
3557,-0.44,3,6,9,125,4,4,1,Low
3558,0.53,9,8,4,140,9,3,2,Low
3559,0.9,9,9,7,156,8,4,9,Low
3560,0.32,3,5,2,106,6,3,9,High
3561,-0.53,4,8,6,83,0,3,9,Low
3562,0.36,6,5,3,93,9,3,3,High
3563,-0.94,4,5,7,134,7,6,5,Low
3564,-0.82,4,7,1,119,4,3,2,High
3565,-0.62,9,9,8,105,0,6,3,Low
3566,0.79,4,7,9,91,6,5,1,Low
3567,-0.81,9,6,5,123,6,2,7,Medium
3568,-0.97,9,7,5,99,5,7,3,High
3569,0.42,9,6,1,146,2,7,8,High
3570,-0.1,3,5,4,103,5,8,2,Low
3571,0.47,5,5,1,150,0,3,5,High
3572,-0.95,7,6,7,121,0,7,3,Medium
3573,-0.37,4,7,5,80,1,1,8,Medium
3574,-0.14,8,9,1,100,3,1,5,High
3575,0.03,7,8,4,92,4,2,9,High
3576,0.7,6,7,9,131,4,4,6,Low
3577,-0.87,8,6,3,109,2,8,4,Medium
3578,-0.61,6,5,2,143,9,2,9,High
3579,-0.74,8,9,1,132,0,1,7,Low
3580,-0.35,6,9,4,111,6,9,2,High
3581,0.8,5,5,7,145,2,1,7,Medium
3582,0.4,6,6,5,116,6,5,6,High
3583,0.42,3,7,3,114,8,6,7,Low
3584,0.25,9,6,3,116,4,3,4,Medium
3585,-0.15,3,6,5,131,0,4,7,Medium
3586,-0.98,9,6,9,109,6,1,9,Low
3587,0.19,5,7,3,101,9,4,9,Low
3588,-0.3,3,8,2,153,2,3,5,Low
3589,0.91,7,8,9,114,4,8,2,High
3590,0.27,8,9,4,127,1,6,5,High
3591,0.05,6,7,6,127,2,7,5,Medium
3592,0.73,8,5,4,93,7,5,3,Medium
3593,0.76,8,7,9,99,4,3,7,High
3594,0.48,9,6,8,89,8,1,6,Low
3595,0.46,6,8,3,128,6,7,3,High
3596,0.91,4,7,1,114,1,1,3,Medium
3597,0.26,7,6,3,104,9,3,7,Low
3598,0.84,7,5,2,154,3,8,8,Low
3599,0.86,7,6,6,111,8,5,7,Medium
3600,-0.37,9,5,5,147,9,4,5,Medium
3601,-0.58,3,8,7,140,6,2,9,Low
3602,-0.55,7,9,2,86,4,4,1,High
3603,-0.52,7,6,1,139,7,8,3,High
3604,0.42,7,7,5,140,4,7,7,Medium
3605,-0.35,7,8,2,145,0,8,3,Low
3606,0.1,9,8,7,115,8,8,7,Low
3607,0.08,8,9,8,124,1,9,4,High
3608,0.79,3,8,2,150,4,2,2,Medium
3609,-0.52,6,6,7,153,4,4,1,Medium
3610,0.96,8,8,4,105,6,7,3,High
3611,0.14,4,9,4,85,9,3,9,Low
3612,0.27,9,6,4,149,3,6,4,Low
3613,0.79,6,5,4,131,9,7,4,Medium
3614,0.75,6,5,5,133,3,2,3,High
3615,0.85,9,6,1,104,9,5,2,Medium
3616,0.08,9,8,1,148,0,1,5,High
3617,0.45,7,7,9,121,7,2,2,High
3618,-0.08,7,7,8,87,7,6,9,Medium
3619,-0.2,3,9,8,122,0,5,9,High
3620,-0.46,5,7,1,116,2,2,8,High
3621,-0.4,8,5,3,93,4,3,2,Low
3622,0.67,8,6,9,146,7,3,5,Medium
3623,-0.53,8,8,2,94,1,8,9,Low
3624,0.04,5,8,3,91,2,1,6,Low
3625,0.39,6,5,3,147,8,5,4,Low
3626,-0.48,4,7,3,86,6,5,7,Low
3627,0.17,9,9,9,104,4,7,3,Low
3628,-0.67,5,7,1,99,8,3,1,Low
3629,-0.6,6,7,3,131,3,3,8,Medium
3630,-0.63,7,6,7,146,6,7,4,High
3631,0.75,7,7,8,111,1,6,6,Medium
3632,-0.96,6,9,6,147,1,9,3,Medium
3633,0.85,7,8,6,149,2,6,4,Medium
3634,-0.24,5,9,5,140,9,1,5,Low
3635,0.45,7,9,8,86,7,2,3,High
3636,-0.56,8,7,3,118,5,3,1,Medium
3637,-0.58,3,9,3,106,2,4,9,High
3638,0.13,3,9,2,122,9,7,6,Low
3639,-0.18,4,6,7,83,6,4,2,Low
3640,-0.24,8,7,8,111,3,6,7,High
3641,0.82,5,5,4,145,2,2,3,High
3642,-0.83,3,5,4,132,3,7,6,High
3643,-0.19,5,9,6,135,8,2,6,Low
3644,0.73,7,9,8,120,6,2,9,Medium
3645,-0.58,5,9,7,87,8,1,9,Low
3646,-0.15,7,6,9,146,4,9,7,Medium
3647,0.17,5,7,4,88,9,5,8,Low
3648,-0.02,7,8,4,159,3,6,4,Low
3649,0.53,5,8,1,103,1,3,1,High
3650,0.76,7,8,2,118,4,9,3,High
3651,-0.31,4,7,7,139,2,7,1,Low
3652,-0.57,3,5,7,101,7,4,3,Low
3653,0.55,9,6,7,88,8,9,9,High
3654,0.12,9,9,2,80,7,1,9,High
3655,0.98,3,7,9,153,1,1,4,Medium
3656,0.27,6,5,6,115,1,2,9,Medium
3657,0.13,5,6,9,136,8,7,2,Medium
3658,0.01,9,9,4,138,5,4,7,Low
3659,-0.01,6,9,1,80,4,6,8,High
3660,0.44,3,6,7,88,7,3,9,High
3661,0.55,6,7,3,90,4,4,3,Low
3662,-0.96,9,9,3,83,1,5,5,High
3663,0.42,9,5,4,84,0,2,7,High
3664,-0.17,8,6,3,134,5,5,4,Low
3665,-0.77,8,6,4,117,5,4,6,Low
3666,0.42,5,7,6,92,0,1,8,Low
3667,-0.19,8,7,2,156,1,8,8,Low
3668,0.42,8,7,3,119,2,2,6,Low
3669,0.55,5,8,3,132,3,2,3,High
3670,-0.44,5,5,9,97,5,2,2,High
3671,-0.22,9,6,1,85,9,8,3,High
3672,0.43,3,9,6,128,1,9,3,Low
3673,0.34,4,7,2,151,7,7,1,High
3674,0.34,9,7,9,115,2,6,7,High
3675,0.98,9,5,1,95,5,5,9,High
3676,-0.47,6,5,9,159,6,7,5,Medium
3677,0.61,6,5,8,84,6,7,5,High
3678,0.4,3,6,8,127,6,4,8,Low
3679,-0.22,8,7,6,92,1,7,5,Low
3680,-0.69,7,7,5,91,1,7,9,High
3681,-0.86,3,5,4,84,9,8,1,High
3682,0.57,3,6,5,111,7,4,7,Low
3683,0.73,9,5,5,88,6,9,4,Medium
3684,-0.94,5,9,3,159,6,8,7,Medium
3685,0.62,9,8,2,86,3,7,8,High
3686,0.92,8,8,9,136,8,1,6,High
3687,-0.96,3,6,8,94,8,7,7,High
3688,-0.07,4,9,1,116,9,3,2,Medium
3689,0.02,5,6,3,135,2,7,6,Medium
3690,0.81,5,8,7,106,6,7,5,Medium
3691,0.18,7,9,3,156,2,5,4,Low
3692,-0.04,9,8,8,118,0,2,5,Medium
3693,0.31,3,7,7,107,3,5,7,High
3694,-0.37,3,6,2,108,6,8,2,High
3695,-0.92,3,5,7,126,0,5,7,Low
3696,-0.93,8,6,5,92,1,8,9,High
3697,-0.23,3,8,4,133,4,7,6,Medium
3698,-0.92,4,5,4,81,9,7,2,High
3699,0.74,8,9,1,102,0,5,1,Medium
3700,-0.6,7,8,2,109,2,3,8,High
3701,-0.51,8,6,8,123,5,7,8,High
3702,-0.16,9,9,9,87,5,3,4,Medium
3703,0.44,5,7,2,143,1,5,7,High
3704,0.39,7,5,5,96,9,1,4,Medium
3705,0.14,6,7,2,123,4,9,8,Medium
3706,0.92,4,8,9,122,3,8,3,Low
3707,-0.04,9,8,7,118,7,2,8,Low
3708,0.42,7,6,8,151,2,5,6,Medium
3709,0.76,6,5,3,135,8,9,6,High
3710,0.95,6,7,4,145,7,2,4,High
3711,-0.92,9,6,3,87,3,2,9,Medium
3712,-0.89,7,9,9,90,8,1,8,High
3713,0.52,6,6,8,81,6,7,8,Medium
3714,-0.16,4,7,3,114,5,5,6,Low
3715,0.72,4,9,2,114,9,1,4,High
3716,0.94,3,7,9,156,8,4,2,High
3717,-0.58,7,9,9,150,9,1,8,Medium
3718,0.2,9,9,2,150,8,9,4,High
3719,-0.08,9,5,1,151,6,5,4,Medium
3720,0.83,5,7,3,138,0,9,1,High
3721,0.82,7,9,8,121,8,2,3,Medium
3722,-0.48,6,5,2,159,5,9,2,Medium
3723,-0.53,7,8,2,149,3,3,5,Medium
3724,-0.34,9,8,2,88,4,6,5,High
3725,-0.91,9,5,8,124,9,1,2,Medium
3726,0.69,6,8,3,144,4,1,2,Medium
3727,0.5,3,8,3,138,2,9,3,Low
3728,0.89,4,6,1,133,1,8,3,Medium
3729,0.86,9,5,4,98,2,7,4,Medium
3730,-0.1,9,8,1,155,9,3,2,Low
3731,0.24,3,6,1,117,8,8,1,High
3732,-0.91,6,8,7,80,5,6,4,Medium
3733,-0.63,5,6,7,126,7,6,1,High
3734,-0.12,6,8,7,114,1,3,5,High
3735,0.01,4,5,3,131,4,3,2,Medium
3736,-0.01,5,5,1,99,1,5,2,Medium
3737,-0.66,4,7,7,81,1,2,9,High
3738,-0.68,7,9,3,125,0,3,7,Low
3739,-0.79,3,8,6,103,5,4,7,High
3740,-0.95,3,7,7,96,8,5,2,Low
3741,0.39,7,9,3,146,9,6,1,Medium
3742,0.28,7,9,4,90,6,9,4,High
3743,0.6,9,9,4,108,5,3,4,Low
3744,0.19,5,8,2,152,4,3,2,High
3745,0.32,9,6,7,134,6,6,6,Low
3746,0.02,9,8,7,150,0,8,9,High
3747,0.65,8,5,7,81,6,5,3,Low
3748,-0.88,8,9,4,90,8,6,4,Medium
3749,0.31,7,8,3,141,3,1,5,Low
3750,-0.58,9,6,7,141,0,9,7,Medium
3751,-0.2,7,7,7,157,0,9,1,High
3752,0.82,5,8,3,132,2,5,5,High
3753,-1.0,7,9,8,124,5,5,5,Low
3754,0.77,9,6,3,144,3,9,1,Medium
3755,0.99,8,5,8,158,7,9,1,Medium
3756,-0.79,4,9,7,85,0,9,8,Low
3757,-0.06,7,6,3,127,4,8,4,High
3758,0.88,4,9,6,137,3,7,6,Low
3759,-0.64,5,5,2,139,0,9,6,Medium
3760,0.39,5,9,1,150,9,4,8,High
3761,-0.02,3,7,5,80,4,5,8,High
3762,-0.58,4,5,1,125,7,8,8,Medium
3763,-0.96,5,5,5,137,5,7,6,Medium
3764,0.78,5,9,2,155,1,9,4,Low
3765,0.94,4,8,5,85,2,6,5,Low
3766,-0.5,6,7,6,154,0,4,5,Medium
3767,-0.83,6,7,7,143,4,4,8,Low
3768,0.17,5,8,4,84,2,4,5,Low
3769,0.51,8,8,7,149,9,9,3,Low
3770,-0.75,5,9,7,138,9,7,8,High
3771,0.92,6,7,5,95,6,9,8,Low
3772,-0.0,6,7,6,141,3,5,6,Medium
3773,0.75,9,7,9,140,8,7,2,Low
3774,-0.77,4,8,9,84,6,3,1,Low
3775,0.88,9,7,6,127,2,5,2,Medium
3776,-0.03,9,7,5,114,2,7,4,Medium
3777,-0.74,4,7,8,131,8,2,6,Medium
3778,-0.94,9,8,3,131,5,7,7,Low
3779,0.3,7,5,5,113,2,5,8,High
3780,0.61,7,7,3,89,1,9,2,High
3781,0.01,7,6,3,141,2,8,9,Medium
3782,0.85,5,5,9,121,1,4,6,Low
3783,-0.34,4,6,5,113,0,9,1,Low
3784,-0.89,6,8,8,81,8,8,8,Low
3785,-0.84,9,8,7,85,3,8,5,Low
3786,-0.72,8,8,5,148,7,8,6,High
3787,0.78,5,5,8,116,5,8,1,Low
3788,-0.34,8,9,8,112,9,2,2,Low
3789,0.98,4,8,2,130,7,5,9,Low
3790,-0.97,7,7,9,123,0,3,4,High
3791,0.16,3,6,1,82,3,7,6,High
3792,0.67,7,6,7,116,4,3,7,Low
3793,0.7,7,9,3,90,7,2,9,High
3794,-0.74,6,9,9,82,8,4,5,High
3795,0.45,4,5,3,102,3,8,2,Low
3796,0.79,8,5,9,101,9,7,1,Low
3797,-0.77,8,8,7,100,6,3,9,High
3798,-0.35,8,6,9,129,0,6,3,Low
3799,0.92,6,5,7,106,1,1,4,High
3800,-0.63,7,8,3,147,4,8,7,High
3801,0.62,9,9,5,148,0,8,5,High
3802,-0.18,9,7,4,134,7,1,9,Medium
3803,0.76,5,7,1,118,8,7,1,Low
3804,0.77,3,9,5,144,4,7,8,Low
3805,0.4,3,9,7,110,8,1,8,Low
3806,-0.56,7,8,2,81,1,2,7,Medium
3807,-0.57,9,9,2,150,0,4,2,High
3808,0.09,4,5,1,157,0,3,3,Low
3809,0.59,7,9,9,109,5,7,8,High
3810,0.15,3,6,6,135,3,6,4,High
3811,0.08,3,6,6,118,5,8,3,Medium
3812,0.97,7,7,9,108,5,8,1,Medium
3813,0.55,7,8,1,99,6,3,9,Medium
3814,0.87,8,6,8,144,5,2,8,High
3815,-0.84,3,6,5,147,7,3,2,High
3816,-0.13,9,7,1,135,0,8,1,High
3817,-0.52,9,7,5,111,1,3,7,High
3818,-0.86,5,9,8,141,3,5,8,High
3819,-0.52,5,7,7,100,2,6,5,Medium
3820,0.23,4,7,9,146,7,6,7,Low
3821,-0.27,7,8,2,115,3,5,8,High
3822,0.68,6,5,1,86,4,3,4,Low
3823,0.43,4,8,1,107,0,2,6,Medium
3824,-0.37,4,7,6,144,7,3,2,Medium
3825,0.61,8,5,4,126,8,3,9,Low
3826,-0.86,9,7,3,127,6,7,7,Low
3827,0.07,5,7,2,146,2,1,1,Medium
3828,0.34,4,5,3,114,5,9,7,Medium
3829,0.07,9,6,8,112,2,7,5,Medium
3830,0.59,8,6,2,82,3,3,7,High
3831,0.89,7,5,7,154,3,1,1,High
3832,-0.93,7,9,2,115,0,5,5,High
3833,0.69,8,9,8,153,2,2,2,High
3834,-0.52,6,5,2,116,5,7,2,Low
3835,0.89,7,5,8,80,8,5,4,High
3836,-0.99,5,7,3,87,0,3,6,Medium
3837,-0.22,8,6,9,83,3,9,7,High
3838,-0.53,5,6,8,145,9,5,6,High
3839,0.94,9,7,9,97,2,5,6,Medium
3840,-0.8,9,9,1,121,2,9,7,Low
3841,0.15,6,8,9,104,8,4,4,High
3842,0.04,8,6,1,144,7,3,4,Medium
