employee_id,meetings_attended,collaboration_score,punctuality_score,training_hours_completed,work_engagement_score,peer_interaction_score,initiative_score,task_followup_score,performance_rating
3320,11,7,7,10.9,9,8,9,5,Low
3321,12,9,8,12.3,8,8,9,6,Low
3322,9,7,7,14.9,5,9,5,5,High
3323,19,5,8,10.8,9,7,4,6,Low
3324,6,6,6,15.9,7,7,2,9,High
3325,15,9,8,10.2,9,8,5,9,Medium
3326,14,8,9,13.0,8,6,5,8,High
3327,13,6,9,17.4,9,6,6,9,Medium
3328,19,7,9,10.7,5,7,9,5,High
3329,16,5,9,8.2,8,7,9,7,High
3330,18,5,6,7.8,8,9,9,6,Medium
3331,11,7,6,6.0,6,9,2,5,Medium
3332,6,9,8,6.8,8,6,3,9,High
3333,9,6,9,17.0,5,7,4,8,High
3334,16,9,7,16.1,9,9,9,8,Medium
3335,12,9,6,12.0,5,6,3,5,High
3336,18,7,6,13.7,9,7,1,6,High
3337,6,8,9,12.1,8,6,1,5,High
3338,15,9,8,17.3,8,6,6,8,High
3339,8,8,9,16.9,9,8,3,5,Low
3340,7,5,6,16.8,7,8,3,9,Medium
3341,6,9,6,8.5,6,5,8,8,Medium
3342,9,7,7,19.9,6,5,8,7,High
3343,7,6,9,13.6,8,6,4,9,Medium
3344,7,9,7,13.3,9,8,2,7,High
3345,9,6,9,19.4,7,5,2,7,Medium
3346,14,6,8,15.0,8,8,7,8,High
3347,10,8,7,14.6,9,7,7,6,Low
3348,5,6,6,7.8,9,8,1,9,Low
3349,16,5,7,6.6,5,9,9,6,High
3350,8,5,6,11.5,7,6,4,8,Low
3351,15,7,9,10.2,7,6,7,5,High
3352,19,8,8,9.0,9,7,9,6,High
3353,11,5,7,19.0,9,6,6,7,Low
3354,6,5,9,16.0,7,9,9,7,Medium
3355,14,7,7,7.9,6,6,3,9,Low
3356,13,7,6,6.5,8,5,9,8,High
3357,19,5,9,12.3,7,7,1,7,High
3358,10,9,6,7.5,8,5,7,5,Low
3359,14,9,8,17.1,5,5,5,9,High
3360,7,7,8,5.7,7,8,2,6,Low
3361,15,9,9,14.4,5,9,4,8,High
3362,18,7,9,9.2,8,7,7,8,Low
3363,19,7,7,7.4,7,9,9,9,Low
3364,16,7,7,6.4,5,5,8,7,High
3365,14,7,8,11.4,5,7,9,5,Low
3366,14,5,8,14.9,8,7,9,8,Medium
3367,14,7,7,13.7,7,7,1,8,Low
3368,14,8,9,9.3,6,7,7,6,Low
3369,17,6,8,18.0,7,8,6,9,Low
3370,16,5,7,16.3,5,8,8,9,Medium
3371,15,9,8,6.4,7,7,4,8,Medium
3372,14,6,6,15.8,8,5,6,6,Low
3373,12,5,6,5.8,7,5,6,6,Medium
3374,10,8,6,7.4,6,7,4,7,Medium
3375,14,9,8,5.5,6,6,9,8,High
3376,5,7,8,17.6,5,7,5,5,Low
3377,14,7,9,10.6,8,9,6,8,Low
3378,15,6,9,13.0,9,5,2,7,Low
3379,17,8,9,11.0,8,5,7,9,High
3380,18,7,6,13.6,9,7,4,6,High
3381,17,8,9,19.5,8,5,4,8,Low
3382,17,7,8,15.8,9,7,5,5,Low
3383,18,7,6,12.5,6,6,6,5,High
3384,12,5,8,7.3,8,6,7,5,Low
3385,8,8,8,16.4,9,6,4,9,Low
3386,11,7,9,8.4,5,6,8,9,High
3387,13,8,8,19.4,5,9,7,9,Medium
3388,10,7,8,14.1,8,8,6,6,Medium
3389,17,7,8,13.4,6,9,5,7,Low
3390,18,7,8,18.0,7,5,4,6,Medium
3391,11,5,8,9.6,5,8,4,8,Low
3392,16,5,9,19.6,6,8,2,5,Low
3393,8,5,6,17.8,6,9,6,7,High
3394,16,5,6,7.5,6,6,3,7,High
3395,13,6,6,19.0,9,5,7,8,High
3396,13,6,8,13.3,6,9,7,7,Low
3397,5,9,9,17.3,6,9,8,8,Low
3398,14,8,6,19.3,6,5,6,5,Medium
3399,15,6,7,16.2,6,9,8,8,High
3400,11,6,6,11.9,7,8,4,5,Low
3401,12,8,9,8.2,6,5,6,5,Low
3402,18,7,9,19.0,6,6,6,5,Medium
3403,10,7,9,15.6,8,7,9,6,Low
3404,15,8,6,13.6,9,6,3,8,High
3405,11,6,7,16.6,7,5,1,7,Medium
3406,9,8,6,19.6,9,9,7,9,High
3407,18,8,7,13.2,5,6,1,6,High
3408,15,6,7,14.7,8,9,7,8,High
3409,17,5,7,5.3,9,6,1,9,Low
3410,19,5,8,5.8,7,5,8,7,Low
3411,7,9,6,6.4,6,7,4,6,Medium
3412,10,8,8,6.7,6,5,1,9,High
3413,13,9,6,19.3,8,7,7,9,Low
3414,13,5,9,9.7,7,6,7,8,Low
3415,6,9,6,5.6,7,9,3,8,Medium
3416,16,9,6,15.8,5,8,6,7,High
3417,10,9,9,8.9,6,9,3,8,Medium
3418,18,5,6,15.9,8,9,8,7,Low
3419,15,9,9,5.9,6,6,7,6,High
3420,16,5,6,11.2,5,9,1,7,Low
3421,7,6,7,8.3,5,7,9,8,Medium
3422,9,5,8,13.8,6,7,1,9,High
3423,6,5,8,18.1,9,5,8,8,High
3424,13,9,9,8.4,9,7,9,5,Low
3425,9,5,9,7.9,6,7,5,7,High
3426,12,6,9,8.8,5,9,1,9,Low
3427,8,6,8,6.9,8,8,4,7,High
3428,19,7,7,10.8,7,7,6,7,Low
3429,5,6,6,7.0,5,9,8,8,High
3430,11,9,9,8.2,8,5,8,9,Medium
3431,9,5,6,10.1,5,9,7,5,Medium
3432,18,6,8,15.2,8,5,5,5,Low
3433,8,5,8,19.7,6,6,4,6,Low
3434,19,8,8,9.5,5,5,9,7,Low
3435,13,9,8,15.6,7,6,2,8,Medium
3436,5,9,9,13.4,5,7,5,5,Low
3437,17,6,8,14.6,8,8,1,7,Low
3438,14,7,6,16.9,8,6,1,7,Low
3439,11,6,7,11.5,7,5,4,6,High
3440,18,8,7,17.2,7,6,4,7,High
3441,7,6,7,18.0,5,5,2,6,High
3442,8,6,7,13.9,6,9,9,7,High
3443,10,6,7,14.4,5,8,5,9,Medium
3444,17,7,6,18.1,5,8,7,8,Low
3445,15,7,9,12.3,7,9,9,9,Medium
3446,7,7,7,11.2,6,6,7,8,High
3447,5,8,9,17.2,9,5,3,5,High
3448,5,9,9,11.7,7,9,8,6,High
3449,8,8,6,11.0,8,6,4,5,High
3450,9,5,7,13.1,6,5,4,7,High
3451,9,5,6,9.2,7,6,3,9,Low
3452,7,9,7,13.2,7,8,8,7,Medium
3453,13,5,8,13.0,9,8,1,6,Medium
3454,8,7,6,14.7,6,5,8,6,Low
3455,6,6,6,10.4,8,5,3,6,High
3456,6,8,9,15.2,9,9,3,8,High
3457,6,5,8,13.5,6,5,1,6,Medium
3458,9,8,6,15.0,8,8,9,7,Low
3459,17,7,9,14.9,7,5,1,7,Medium
3460,9,5,6,19.8,8,7,8,5,Medium
3461,5,7,9,6.2,6,7,5,6,Low
3462,11,5,9,9.6,5,6,3,9,High
3463,18,9,8,19.5,6,8,7,6,High
3464,18,5,7,12.7,9,6,3,9,High
3465,11,8,9,15.8,5,8,5,6,High
3466,11,9,6,15.5,9,5,5,8,High
3467,19,6,6,18.2,7,9,5,6,Medium
3468,16,7,8,14.8,8,6,6,6,Low
3469,10,7,6,11.0,9,9,5,9,High
3470,19,9,8,16.6,6,7,3,7,Low
3471,15,9,8,8.1,5,8,6,8,High
3472,8,9,6,16.2,7,5,3,5,High
3473,14,5,8,18.7,6,5,5,7,Low
3474,5,6,6,15.9,5,6,8,6,Low
3475,19,5,9,5.8,8,5,4,8,High
3476,10,5,9,12.6,5,7,9,5,High
3477,12,8,6,12.3,9,5,5,7,High
3478,10,7,9,10.4,6,5,7,8,High
3479,18,5,6,19.0,6,6,6,6,High
3480,12,7,7,18.1,5,9,5,8,Low
3481,14,6,6,17.6,9,9,8,7,Low
3482,14,9,9,8.0,6,9,9,6,Medium
3483,12,7,7,18.8,5,5,3,9,High
3484,10,8,9,5.6,9,9,5,5,Low
3485,11,9,7,9.0,5,6,8,5,Medium
3486,14,6,9,16.9,5,7,3,9,High
3487,11,7,8,6.7,8,5,7,7,Medium
3488,16,7,7,5.3,6,8,3,5,Medium
3489,8,9,7,11.7,6,8,7,8,High
3490,13,6,8,19.1,7,6,8,5,Medium
3491,13,6,7,13.3,7,6,2,8,Low
3492,6,6,7,12.1,7,8,6,6,Low
3493,13,5,6,8.2,5,5,1,5,High
3494,10,8,9,14.6,8,6,5,9,High
3495,10,9,7,15.0,9,5,9,8,High
3496,8,9,6,15.9,6,5,5,6,High
3497,17,5,8,13.4,7,8,9,7,Low
3498,14,6,9,14.7,9,9,7,8,Low
3499,8,9,9,15.1,9,6,2,9,Medium
3500,9,9,7,17.5,5,7,6,7,Low
3501,7,9,6,19.1,7,7,6,9,Medium
3502,15,9,7,8.1,7,6,7,9,High
3503,10,7,8,13.6,5,9,6,6,Low
3504,19,7,6,15.7,6,7,8,5,High
3505,5,7,6,11.8,5,9,6,5,High
3506,5,7,7,13.9,8,8,4,7,High
3507,15,6,7,14.4,5,9,4,5,High
3508,11,7,6,8.3,8,5,2,5,High
3509,11,5,8,5.6,5,6,7,5,Low
3510,10,5,6,12.2,8,9,8,7,High
3511,14,9,8,13.4,5,7,2,9,High
3512,6,5,7,16.4,9,7,4,6,High
3513,11,9,7,9.2,9,7,7,9,High
3514,13,5,6,5.6,5,5,4,9,Low
3515,19,8,8,18.3,9,7,3,9,Low
3516,5,7,6,16.2,8,8,8,9,Low
3517,9,7,6,17.3,5,8,1,9,Low
3518,9,5,6,13.2,9,5,1,7,Low
3519,18,9,7,18.7,8,5,2,9,High
3520,10,8,9,14.1,5,9,8,8,Medium
3521,7,7,8,19.8,5,6,3,6,Low
3522,13,8,8,5.4,9,5,1,7,High
3523,19,9,6,17.8,8,8,4,5,High
3524,15,8,9,13.7,7,8,8,8,High
3525,13,6,8,13.2,8,5,1,6,High
3526,6,5,9,6.5,5,5,6,6,Low
3527,19,6,6,5.8,9,8,7,8,Low
3528,10,6,8,11.5,6,9,7,9,High
3529,11,7,9,12.0,6,6,1,9,Low
3530,6,5,8,8.2,8,9,8,6,High
3531,9,8,6,17.7,5,8,8,6,Low
3532,15,8,9,14.9,8,8,9,9,Low
3533,14,9,8,14.0,8,6,3,8,High
3534,15,5,7,17.2,9,9,5,6,Low
3535,16,6,8,6.4,8,8,1,6,Low
3536,17,6,8,7.3,7,5,6,5,High
3537,13,8,9,12.6,7,7,5,8,Medium
3538,8,5,8,18.8,7,7,1,9,Medium
3539,19,8,6,10.8,7,5,4,8,Low
3540,7,6,6,15.0,6,9,9,6,High
3541,18,5,9,17.9,5,9,1,8,Low
3542,9,6,6,15.1,7,7,3,7,High
3543,11,9,6,12.9,5,5,7,5,Low
3544,19,9,8,17.4,8,6,7,5,Medium
3545,14,9,9,7.9,8,7,7,7,High
3546,9,6,9,10.6,9,8,7,9,High
3547,18,8,7,5.5,6,9,1,6,Low
3548,7,8,9,9.3,7,5,8,7,Medium
3549,10,9,8,18.1,8,7,8,7,High
3550,5,5,8,14.9,5,5,7,6,Medium
3551,12,6,7,18.1,8,9,1,9,Medium
3552,10,5,8,5.5,5,5,2,8,Medium
3553,7,7,6,7.1,6,5,9,6,Medium
3554,5,6,9,11.9,8,5,2,5,Low
3555,19,9,7,18.7,6,9,3,5,High
3556,10,7,6,5.8,6,9,6,7,Medium
3557,15,7,7,6.7,7,9,4,7,Low
3558,12,7,8,19.4,9,6,6,7,Low
3559,18,6,9,5.7,8,9,9,9,Low
3560,10,5,6,9.1,6,6,7,8,High
3561,17,7,7,9.9,5,5,9,6,Low
3562,7,5,9,12.3,8,6,5,5,High
3563,7,6,9,7.5,5,9,3,5,Low
3564,19,7,6,8.1,9,9,7,7,High
3565,18,9,6,10.8,7,7,8,9,Low
3566,14,8,7,16.6,6,9,8,5,Low
3567,14,7,6,18.4,6,8,5,9,Medium
3568,5,5,7,6.8,7,6,9,8,High
3569,16,7,8,11.3,5,5,5,6,High
3570,13,5,8,8.2,6,7,2,5,Low
3571,13,5,7,17.2,5,5,3,6,High
3572,15,5,9,14.3,8,9,2,9,Medium
3573,11,5,7,11.7,7,6,9,6,Medium
3574,9,9,7,8.7,8,8,5,9,High
3575,15,9,8,11.3,7,7,4,6,High
3576,5,9,9,11.3,8,8,9,9,Low
3577,16,9,6,14.6,8,7,8,7,Medium
3578,16,7,8,18.9,7,5,2,5,High
3579,11,5,7,19.3,8,8,9,6,Low
3580,15,7,8,18.3,6,6,7,8,High
3581,19,9,9,18.3,5,9,7,5,Medium
3582,6,5,8,5.5,7,8,9,5,High
3583,5,5,9,5.8,7,8,1,6,Low
3584,12,9,6,12.5,6,8,5,5,Medium
3585,13,9,8,11.7,9,5,6,9,Medium
3586,12,8,9,13.3,7,7,6,6,Low
3587,19,5,6,8.2,6,5,9,8,Low
3588,10,5,8,16.9,9,9,1,7,Low
3589,7,6,6,15.0,9,7,4,7,High
3590,18,7,6,15.7,9,9,5,5,High
3591,5,8,9,15.6,9,9,9,5,Medium
3592,19,6,9,15.7,9,8,2,6,Medium
3593,19,6,6,10.1,5,6,5,7,High
3594,9,7,6,7.2,5,7,1,8,Low
3595,17,7,9,5.5,9,8,4,6,High
3596,6,8,9,8.6,6,5,1,9,Medium
3597,12,8,9,14.9,5,9,2,9,Low
3598,9,5,8,8.8,5,7,6,5,Low
3599,13,9,9,8.8,7,9,2,5,Medium
3600,13,6,7,10.1,9,9,5,6,Medium
3601,11,6,9,11.1,9,7,8,8,Low
3602,15,8,8,7.9,7,5,9,9,High
3603,16,5,7,13.4,9,5,6,5,High
3604,11,7,8,15.3,7,7,4,9,Medium
3605,19,6,8,8.2,8,5,5,9,Low
3606,13,5,6,10.3,5,8,5,5,Low
3607,15,7,7,12.1,9,7,6,7,High
3608,18,7,6,12.9,7,9,2,7,Medium
3609,19,5,8,18.3,7,9,2,5,Medium
3610,12,7,9,5.4,6,9,6,6,High
3611,12,5,6,15.5,6,5,4,9,Low
3612,19,6,9,6.3,7,5,4,6,Low
3613,5,5,8,7.0,7,8,6,6,Medium
3614,7,9,8,12.6,5,7,4,6,High
3615,18,7,8,17.4,9,7,7,7,Medium
3616,15,6,6,15.3,6,5,9,6,High
3617,14,9,8,7.9,5,6,3,6,High
3618,15,5,6,5.1,5,8,4,8,Medium
3619,7,5,9,9.3,6,6,6,8,High
3620,18,8,7,12.4,9,9,8,6,High
3621,5,6,8,15.8,7,9,6,6,Low
3622,12,8,7,8.8,9,8,8,5,Medium
3623,10,5,7,8.3,6,6,3,8,Low
3624,15,9,9,16.6,7,9,1,9,Low
3625,5,5,7,9.8,9,9,3,6,Low
3626,17,7,8,15.4,7,8,4,6,Low
3627,12,8,7,6.9,8,7,1,9,Low
3628,18,6,9,17.2,5,8,8,5,Low
3629,17,9,8,12.3,8,7,9,6,Medium
3630,7,6,9,16.5,6,9,9,9,High
3631,18,8,6,19.7,6,7,1,9,Medium
3632,8,9,6,9.9,5,8,8,5,Medium
3633,11,6,7,17.0,5,6,1,8,Medium
3634,6,7,6,10.7,9,7,8,5,Low
3635,18,8,8,8.8,9,9,3,5,High
3636,9,8,9,7.6,7,7,2,6,Medium
3637,15,7,7,10.8,8,5,3,6,High
3638,9,6,6,10.0,5,7,1,7,Low
3639,5,5,8,9.0,9,9,3,5,Low
3640,5,9,9,8.1,9,7,2,9,High
3641,16,6,8,6.9,7,9,3,6,High
3642,7,5,6,5.0,8,9,5,6,High
3643,19,7,8,18.0,5,8,5,6,Low
3644,17,5,6,17.8,8,9,1,8,Medium
3645,7,5,9,15.7,8,8,2,6,Low
3646,17,5,8,16.6,8,7,7,6,Medium
3647,11,8,9,10.9,8,8,9,6,Low
3648,8,6,8,13.9,5,7,6,9,Low
3649,19,9,7,14.5,7,8,6,8,High
3650,10,8,9,10.3,6,8,8,5,High
3651,16,8,9,18.9,8,6,9,5,Low
3652,11,9,9,15.0,9,6,7,5,Low
3653,13,7,8,14.2,9,6,8,7,High
3654,11,9,9,5.3,6,8,1,8,High
3655,15,7,6,7.3,9,9,5,8,Medium
3656,15,5,6,9.1,7,6,5,5,Medium
3657,9,7,9,13.6,9,8,4,8,Medium
3658,15,8,8,8.0,9,6,7,7,Low
3659,14,5,8,7.4,5,8,1,6,High
3660,17,9,9,14.2,7,7,6,5,High
3661,9,8,9,18.5,8,7,6,9,Low
3662,15,5,9,10.9,9,7,1,5,High
3663,11,5,6,18.6,5,5,7,9,High
3664,13,9,6,10.6,9,9,9,7,Low
3665,11,6,7,9.0,7,8,7,8,Low
3666,8,8,8,13.2,6,8,8,5,Low
3667,19,9,9,19.8,9,5,7,6,Low
3668,6,5,8,14.8,9,7,5,8,Low
3669,18,5,9,7.2,7,9,6,8,High
3670,8,7,8,12.4,7,8,6,9,High
3671,11,9,8,17.0,5,7,1,8,High
3672,19,9,9,17.5,6,7,9,9,Low
3673,6,5,6,11.5,7,8,9,8,High
3674,8,5,9,15.6,6,9,9,8,High
3675,9,8,8,14.9,9,8,6,6,High
3676,18,6,6,18.9,5,8,1,5,Medium
3677,17,7,7,15.9,7,8,7,5,High
3678,9,5,7,13.8,5,6,5,7,Low
3679,5,6,6,19.8,8,9,3,8,Low
3680,9,6,7,17.5,5,6,5,6,High
3681,9,6,6,15.0,5,8,7,6,High
3682,8,9,6,10.2,9,8,3,8,Low
3683,14,7,6,10.2,6,5,4,5,Medium
3684,5,7,8,14.2,7,9,9,9,Medium
3685,16,6,7,15.8,8,8,9,6,High
3686,16,8,7,8.2,9,5,3,8,High
3687,12,9,7,14.8,8,6,3,7,High
3688,11,9,7,7.2,7,8,9,7,Medium
3689,12,6,7,19.2,5,7,5,8,Medium
3690,10,8,8,19.0,5,9,3,6,Medium
3691,12,6,8,16.3,6,5,9,7,Low
3692,17,5,7,9.5,5,6,9,8,Medium
3693,14,6,9,14.6,8,5,1,7,High
3694,7,8,6,11.8,9,7,2,6,High
3695,9,5,7,9.9,9,5,3,9,Low
3696,17,5,8,17.5,6,6,5,5,High
3697,8,6,9,19.9,8,6,2,6,Medium
3698,19,7,8,7.6,6,5,6,5,High
3699,14,9,7,6.9,6,5,7,6,Medium
3700,9,6,9,13.9,6,6,2,9,High
3701,5,7,6,8.3,5,6,2,9,High
3702,6,9,7,8.4,6,5,4,8,Medium
3703,7,6,6,7.5,8,6,1,6,High
3704,13,5,6,13.1,7,9,6,9,Medium
3705,18,7,6,9.6,6,9,7,5,Medium
3706,9,6,8,9.3,8,6,1,9,Low
3707,13,7,9,12.1,7,5,2,5,Low
3708,8,6,7,12.2,6,9,7,7,Medium
3709,5,8,6,10.6,5,9,4,8,High
3710,5,6,9,18.7,8,9,8,7,High
3711,8,6,8,14.7,9,5,3,5,Medium
3712,14,7,8,16.4,8,5,6,8,High
3713,13,6,6,7.8,5,8,5,8,Medium
3714,7,7,6,12.3,8,6,5,6,Low
3715,17,9,9,8.0,7,6,8,6,High
3716,11,9,8,6.6,9,7,7,8,High
3717,8,8,7,14.8,8,7,8,5,Medium
3718,6,6,6,16.0,5,8,4,5,High
3719,7,8,9,7.7,7,7,8,8,Medium
3720,13,5,9,12.5,9,7,1,9,High
3721,15,6,8,5.8,6,8,9,8,Medium
3722,16,5,7,6.8,6,6,9,6,Medium
3723,19,8,8,15.8,5,5,1,8,Medium
3724,19,7,8,17.3,6,9,1,6,High
3725,15,5,9,18.2,5,8,5,8,Medium
3726,19,6,9,10.5,6,9,2,8,Medium
3727,5,9,7,5.9,7,7,9,8,Low
3728,18,9,9,6.2,5,7,2,6,Medium
3729,5,7,8,18.5,5,6,6,9,Medium
3730,7,9,9,9.2,7,8,2,5,Low
3731,14,7,9,5.9,5,9,7,9,High
3732,12,9,7,18.2,8,7,8,5,Medium
3733,17,9,9,5.3,7,6,3,7,High
3734,5,9,8,19.8,9,6,9,5,High
3735,17,6,8,8.7,5,8,9,9,Medium
3736,5,8,6,6.3,6,9,8,8,Medium
3737,12,7,7,7.5,6,5,5,8,High
3738,6,9,9,5.2,9,6,8,5,Low
3739,8,6,8,16.2,9,9,4,5,High
3740,11,9,8,6.9,7,9,8,7,Low
3741,18,9,9,11.1,8,9,6,5,Medium
3742,17,6,9,17.0,5,7,4,5,High
3743,17,7,7,15.2,9,7,2,7,Low
3744,10,5,9,18.1,8,8,2,9,High
3745,14,9,6,15.6,7,9,6,5,Low
3746,8,5,9,15.8,8,9,2,8,High
3747,17,8,8,11.9,7,9,3,7,Low
3748,8,6,8,15.1,7,9,2,9,Medium
3749,10,9,7,10.4,5,7,3,9,Low
3750,14,8,6,14.1,6,7,2,5,Medium
3751,6,7,9,19.9,6,5,6,6,High
3752,16,7,7,10.6,8,6,3,6,High
3753,10,7,9,18.4,6,7,5,8,Low
3754,16,5,8,19.8,6,9,4,6,Medium
3755,13,6,7,19.4,7,5,9,5,Medium
3756,6,8,7,16.6,8,9,4,8,Low
3757,15,7,8,7.5,5,8,6,5,High
3758,6,6,6,5.2,5,8,5,8,Low
3759,18,9,8,15.7,8,9,8,5,Medium
3760,17,8,8,12.1,9,9,7,6,High
3761,16,6,7,8.7,6,8,3,5,High
3762,7,5,6,11.8,9,7,3,7,Medium
3763,13,7,7,17.0,9,8,9,6,Medium
3764,8,6,7,8.9,8,9,4,8,Low
3765,8,8,6,16.1,7,7,6,7,Low
3766,18,6,6,11.8,9,8,4,6,Medium
3767,8,7,9,9.6,7,9,2,5,Low
3768,14,8,7,18.0,7,7,8,8,Low
3769,18,6,6,7.5,5,5,1,7,Low
3770,11,9,6,7.3,9,6,9,5,High
3771,15,9,8,18.5,6,6,8,7,Low
3772,17,8,7,5.1,8,5,5,9,Medium
3773,11,8,8,5.0,7,9,6,8,Low
3774,12,5,8,19.7,5,8,6,9,Low
3775,6,8,6,11.7,9,9,9,6,Medium
3776,15,7,9,7.0,7,7,4,8,Medium
3777,10,6,8,16.1,7,6,1,9,Medium
3778,16,9,6,9.3,6,8,7,9,Low
3779,19,7,6,7.5,5,8,1,5,High
3780,13,8,8,13.1,8,9,8,6,High
3781,19,8,9,15.0,6,8,6,8,Medium
3782,8,7,8,12.5,5,8,4,6,Low
3783,8,5,6,9.0,8,5,2,6,Low
3784,8,6,7,12.8,6,6,7,8,Low
3785,12,9,6,17.3,9,5,3,6,Low
3786,19,5,6,7.5,7,8,6,6,High
3787,11,5,6,8.5,7,9,1,9,Low
3788,13,9,6,6.8,5,6,3,5,Low
3789,6,7,6,17.6,7,9,6,6,Low
3790,10,5,6,15.4,8,7,9,8,High
3791,5,5,6,7.6,7,7,5,8,High
3792,14,9,8,11.0,7,8,2,6,Low
3793,16,5,6,12.7,7,8,1,5,High
3794,11,7,8,8.0,7,7,6,8,High
3795,12,5,7,11.6,6,5,4,5,Low
3796,10,6,6,10.4,8,6,2,6,Low
3797,14,7,8,18.5,7,5,3,6,High
3798,6,9,7,16.8,7,9,2,6,Low
3799,7,8,9,17.7,7,6,1,8,High
3800,13,8,6,16.1,7,9,2,7,High
3801,18,5,9,5.0,5,6,5,9,High
3802,18,8,6,16.2,7,6,1,6,Medium
3803,8,8,6,13.7,6,9,3,8,Low
3804,6,5,8,17.2,7,7,3,6,Low
3805,14,8,6,17.7,6,6,8,6,Low
3806,9,8,8,6.8,5,5,2,6,Medium
3807,5,5,7,15.8,9,7,2,7,High
3808,12,7,7,16.8,5,8,7,7,Low
3809,7,6,6,19.7,9,9,4,6,High
3810,12,6,8,10.3,7,9,7,6,High
3811,19,8,6,10.3,6,8,9,9,Medium
3812,18,7,9,7.4,7,5,4,5,Medium
3813,8,8,7,18.9,9,7,5,5,Medium
3814,17,9,6,19.1,5,7,9,8,High
3815,17,9,6,15.2,8,6,4,6,High
3816,16,8,9,15.2,9,8,5,5,High
3817,9,7,7,13.4,5,9,1,7,High
3818,6,7,9,15.4,8,7,8,7,High
3819,17,8,7,18.9,8,8,5,9,Medium
3820,5,7,6,10.5,7,8,9,7,Low
3821,18,6,8,14.1,5,9,2,9,High
3822,17,6,9,19.1,6,9,5,6,Low
3823,16,7,6,10.6,7,8,9,8,Medium
3824,9,6,6,16.4,5,9,3,9,Medium
3825,13,6,7,7.9,8,9,3,8,Low
3826,19,7,9,12.4,5,8,5,5,Low
3827,11,6,7,10.8,6,7,4,7,Medium
3828,11,7,6,18.9,5,5,9,9,Medium
3829,5,9,8,13.5,5,6,4,9,Medium
3830,11,7,7,16.6,6,5,4,7,High
3831,5,5,9,10.9,6,8,6,9,High
3832,11,5,8,9.7,5,9,2,6,High
3833,8,5,9,5.2,9,7,6,9,High
3834,19,8,7,13.1,6,5,4,9,Low
3835,10,5,6,5.6,9,5,5,8,High
3836,8,5,6,16.5,7,7,7,9,Medium
3837,6,6,9,12.9,7,6,3,6,High
3838,13,8,6,15.3,8,6,4,9,High
3839,10,5,6,19.7,7,5,4,6,Medium
3840,17,5,6,17.0,9,6,9,8,Low
3841,15,5,9,19.1,6,5,8,7,High
3842,18,6,9,17.8,9,9,6,9,Medium
3843,7,7,6,7.0,6,9,3,8,High
3844,10,7,8,6.2,7,5,4,5,Low
3845,18,5,7,9.8,7,7,5,7,Medium
3846,9,5,7,11.8,5,8,1,7,Low
3847,5,6,7,16.9,6,6,3,5,Medium
3848,12,9,9,17.1,8,6,8,5,Low
3849,12,6,7,14.6,5,8,2,9,Low
3850,12,7,8,14.8,9,8,5,8,High
3851,15,5,7,19.4,9,8,7,9,Medium
3852,18,8,9,14.2,9,6,3,8,Medium
3853,8,6,7,14.6,6,6,9,9,Medium
3854,16,7,8,18.8,5,6,3,5,High
3855,14,8,7,12.4,9,5,5,7,Low
3856,11,8,7,16.0,9,5,4,7,High
3857,16,6,9,6.1,8,7,1,9,High
3858,14,5,6,14.6,5,9,1,5,Low
3859,11,6,6,17.8,5,8,1,8,Medium
3860,8,6,9,8.8,5,6,5,7,High
3861,6,6,9,8.7,8,8,1,5,Medium
3862,7,8,7,7.7,9,9,2,6,High
3863,18,8,8,8.6,7,8,5,7,Low
3864,13,6,8,5.2,8,5,1,9,High
3865,5,5,6,13.3,5,7,4,8,High
3866,15,5,7,13.8,8,6,7,5,Low
3867,16,6,9,5.9,8,9,1,8,High
3868,13,6,9,15.8,8,5,8,6,Low
3869,12,9,9,8.4,9,6,4,8,High
3870,8,8,8,5.2,9,5,4,7,Low
3871,7,8,7,16.2,9,5,4,6,Low
3872,19,6,8,7.0,5,6,9,8,Medium
3873,19,5,8,18.1,7,6,5,6,High
3874,15,9,6,6.9,6,7,6,7,Medium
3875,13,7,6,11.6,5,8,8,5,Medium
3876,7,6,6,12.0,5,7,6,8,Medium
3877,13,6,6,16.3,5,9,3,9,Low
3878,6,9,7,15.7,6,7,2,6,High
3879,5,8,7,9.8,6,7,6,8,Low
3880,11,6,9,5.5,8,9,9,9,Medium
3881,9,9,7,17.5,8,6,8,6,Low
3882,17,9,7,5.4,5,7,9,6,Medium
3883,13,5,6,9.9,9,9,2,8,Medium
3884,19,6,7,6.3,7,6,3,9,Medium
3885,18,6,8,18.0,5,9,3,9,Low
3886,14,9,6,7.3,9,5,2,5,Medium
3887,19,7,6,10.3,7,8,8,5,Low
3888,15,6,7,16.2,7,6,6,9,Medium
3889,13,9,8,13.7,8,6,1,9,Low
3890,19,6,6,12.8,6,5,9,6,High
3891,15,8,6,16.6,5,5,6,5,Low
3892,8,7,9,9.9,5,6,7,8,Low
3893,9,5,6,18.8,8,6,9,5,High
3894,5,8,6,13.9,9,7,2,7,High
3895,19,7,7,5.8,8,5,3,6,Medium
3896,15,6,6,10.4,5,5,3,6,High
3897,5,7,6,13.5,5,6,9,5,Medium
3898,6,9,7,16.9,5,8,5,5,High
3899,16,5,6,10.7,8,5,4,9,Low
3900,7,5,9,12.0,8,6,5,8,High
3901,15,8,7,5.5,6,8,5,9,High
3902,14,8,7,10.8,6,5,2,8,High
